countyfips,buyer_county,buyer_state,year,total_pills
55113,SAWYER,WI,2012,893330
55113,SAWYER,WI,2013,811930
55113,SAWYER,WI,2014,782990
36093,SCHENECTADY,NY,2006,2621200
36093,SCHENECTADY,NY,2007,3233550
36093,SCHENECTADY,NY,2008,3659160
36093,SCHENECTADY,NY,2009,3951990
36093,SCHENECTADY,NY,2010,4280480
36093,SCHENECTADY,NY,2011,4693680
36093,SCHENECTADY,NY,2012,4949620
36093,SCHENECTADY,NY,2013,4614920
36093,SCHENECTADY,NY,2014,4205010
48413,SCHLEICHER,TX,2012,20
13249,SCHLEY,GA,2006,48740
13249,SCHLEY,GA,2007,48800
13249,SCHLEY,GA,2008,58500
13249,SCHLEY,GA,2009,57900
13249,SCHLEY,GA,2010,68300
13249,SCHLEY,GA,2011,73500
13249,SCHLEY,GA,2012,68500
13249,SCHLEY,GA,2013,58200
13249,SCHLEY,GA,2014,61100
36095,SCHOHARIE,NY,2006,876700
36095,SCHOHARIE,NY,2007,985100
36095,SCHOHARIE,NY,2008,1044390
36095,SCHOHARIE,NY,2009,1054260
36095,SCHOHARIE,NY,2010,1091320
36095,SCHOHARIE,NY,2011,1147650
36095,SCHOHARIE,NY,2012,1133760
36095,SCHOHARIE,NY,2013,1227900
36095,SCHOHARIE,NY,2014,1018120
26153,SCHOOLCRAFT,MI,2006,502100
26153,SCHOOLCRAFT,MI,2007,461100
26153,SCHOOLCRAFT,MI,2008,448000
26153,SCHOOLCRAFT,MI,2009,471400
26153,SCHOOLCRAFT,MI,2010,471500
26153,SCHOOLCRAFT,MI,2011,523700
26153,SCHOOLCRAFT,MI,2012,513360
26153,SCHOOLCRAFT,MI,2013,484100
26153,SCHOOLCRAFT,MI,2014,496350
17169,SCHUYLER,IL,2006,145700
17169,SCHUYLER,IL,2007,144700
17169,SCHUYLER,IL,2008,148940
17169,SCHUYLER,IL,2009,168250
17169,SCHUYLER,IL,2010,177450
17169,SCHUYLER,IL,2011,234490
17169,SCHUYLER,IL,2012,241300
17169,SCHUYLER,IL,2013,240060
17169,SCHUYLER,IL,2014,210130
36097,SCHUYLER,NY,2006,537240
36097,SCHUYLER,NY,2007,580400
36097,SCHUYLER,NY,2008,604100
36097,SCHUYLER,NY,2009,622000
36097,SCHUYLER,NY,2010,633000
36097,SCHUYLER,NY,2011,641400
36097,SCHUYLER,NY,2012,676000
36097,SCHUYLER,NY,2013,600800
36097,SCHUYLER,NY,2014,700130
42107,SCHUYLKILL,PA,2006,3834730
42107,SCHUYLKILL,PA,2007,4786710
42107,SCHUYLKILL,PA,2008,5238720
42107,SCHUYLKILL,PA,2009,5461450
42107,SCHUYLKILL,PA,2010,6048870
42107,SCHUYLKILL,PA,2011,7017610
42107,SCHUYLKILL,PA,2012,7015210
42107,SCHUYLKILL,PA,2013,6951420
42107,SCHUYLKILL,PA,2014,7101660
39145,SCIOTO,OH,2006,4513710
39145,SCIOTO,OH,2007,5430660
39145,SCIOTO,OH,2008,5895300
39145,SCIOTO,OH,2009,5929950
39145,SCIOTO,OH,2010,5867160
39145,SCIOTO,OH,2011,5133798
39145,SCIOTO,OH,2012,4913840
39145,SCIOTO,OH,2013,4533670
39145,SCIOTO,OH,2014,4440120
29199,SCOTLAND,MO,2006,84600
29199,SCOTLAND,MO,2007,99600
29199,SCOTLAND,MO,2008,119680
29199,SCOTLAND,MO,2009,149360
29199,SCOTLAND,MO,2010,157570
29199,SCOTLAND,MO,2011,215950
29199,SCOTLAND,MO,2012,250250
29199,SCOTLAND,MO,2013,274150
29199,SCOTLAND,MO,2014,275600
37165,SCOTLAND,NC,2006,2470300
37165,SCOTLAND,NC,2007,2493860
37165,SCOTLAND,NC,2008,2510340
37165,SCOTLAND,NC,2009,2630010
37165,SCOTLAND,NC,2010,2618480
37165,SCOTLAND,NC,2011,2946610
37165,SCOTLAND,NC,2012,3066170
37165,SCOTLAND,NC,2013,3330620
37165,SCOTLAND,NC,2014,3477600
05127,SCOTT,AR,2006,697940
05127,SCOTT,AR,2007,719100
05127,SCOTT,AR,2008,777260
05127,SCOTT,AR,2009,849000
05127,SCOTT,AR,2010,855000
05127,SCOTT,AR,2011,620200
05127,SCOTT,AR,2012,661350
05127,SCOTT,AR,2013,650120
05127,SCOTT,AR,2014,650030
19163,SCOTT,IA,2006,3906423
19163,SCOTT,IA,2007,4474990
19163,SCOTT,IA,2008,4890760
19163,SCOTT,IA,2009,5213170
19163,SCOTT,IA,2010,5500520
19163,SCOTT,IA,2011,6098860
19163,SCOTT,IA,2012,6263880
19163,SCOTT,IA,2013,5740340
19163,SCOTT,IA,2014,5799050
17171,SCOTT,IL,2006,18100
17171,SCOTT,IL,2007,20500
17171,SCOTT,IL,2008,400
17171,SCOTT,IL,2014,10700
18143,SCOTT,IN,2006,1975682
18143,SCOTT,IN,2007,2441714
18143,SCOTT,IN,2008,2684113
18143,SCOTT,IN,2009,2977542
18143,SCOTT,IN,2010,3207900
18143,SCOTT,IN,2011,3256070
18143,SCOTT,IN,2012,3140430
18143,SCOTT,IN,2013,2996970
18143,SCOTT,IN,2014,2484070
20171,SCOTT,KS,2006,131460
20171,SCOTT,KS,2007,159530
20171,SCOTT,KS,2008,173400
20171,SCOTT,KS,2009,205250
20171,SCOTT,KS,2010,215700
20171,SCOTT,KS,2011,248860
20171,SCOTT,KS,2012,291260
20171,SCOTT,KS,2013,319300
20171,SCOTT,KS,2014,252400
21209,SCOTT,KY,2006,1466740
21209,SCOTT,KY,2007,1715680
21209,SCOTT,KY,2008,1849590
21209,SCOTT,KY,2009,2047750
21209,SCOTT,KY,2010,2234660
21209,SCOTT,KY,2011,2837410
21209,SCOTT,KY,2012,2491640
21209,SCOTT,KY,2013,2268290
21209,SCOTT,KY,2014,2228650
27139,SCOTT,MN,2006,1461499
27139,SCOTT,MN,2007,1677852
27139,SCOTT,MN,2008,1928750
27139,SCOTT,MN,2009,1975025
27139,SCOTT,MN,2010,2146095
27139,SCOTT,MN,2011,2260600
27139,SCOTT,MN,2012,2309710
27139,SCOTT,MN,2013,2264260
27139,SCOTT,MN,2014,2255650
29201,SCOTT,MO,2006,2239540
29201,SCOTT,MO,2007,2583460
29201,SCOTT,MO,2008,2886450
29201,SCOTT,MO,2009,3129650
29201,SCOTT,MO,2010,3491460
29201,SCOTT,MO,2011,3903510
29201,SCOTT,MO,2012,3821930
29201,SCOTT,MO,2013,3517140
29201,SCOTT,MO,2014,3441810
28123,SCOTT,MS,2006,676390
28123,SCOTT,MS,2007,758900
28123,SCOTT,MS,2008,873410
28123,SCOTT,MS,2009,903860
28123,SCOTT,MS,2010,964220
28123,SCOTT,MS,2011,1090520
28123,SCOTT,MS,2012,1152010
28123,SCOTT,MS,2013,1152120
28123,SCOTT,MS,2014,1149060
47151,SCOTT,TN,2006,1468840
47151,SCOTT,TN,2007,1519310
47151,SCOTT,TN,2008,1756980
47151,SCOTT,TN,2009,2060310
47151,SCOTT,TN,2010,2453340
47151,SCOTT,TN,2011,2620810
47151,SCOTT,TN,2012,2686330
47151,SCOTT,TN,2013,2643860
47151,SCOTT,TN,2014,2692510
51169,SCOTT,VA,2006,2208050
51169,SCOTT,VA,2007,2172650
51169,SCOTT,VA,2008,2228200
51169,SCOTT,VA,2009,2272620
51169,SCOTT,VA,2010,2677430
51169,SCOTT,VA,2011,2502450
51169,SCOTT,VA,2012,2553146
51169,SCOTT,VA,2013,2439130
51169,SCOTT,VA,2014,2438790
31157,SCOTTS BLUFF,NE,2006,1072440
31157,SCOTTS BLUFF,NE,2007,1153600
31157,SCOTTS BLUFF,NE,2008,1208080
31157,SCOTTS BLUFF,NE,2009,1294720
31157,SCOTTS BLUFF,NE,2010,1439670
31157,SCOTTS BLUFF,NE,2011,1641930
31157,SCOTTS BLUFF,NE,2012,1687350
31157,SCOTTS BLUFF,NE,2013,1487130
31157,SCOTTS BLUFF,NE,2014,1424020
13251,SCREVEN,GA,2006,176600
13251,SCREVEN,GA,2007,191950
13251,SCREVEN,GA,2008,217580
13251,SCREVEN,GA,2009,259000
13251,SCREVEN,GA,2010,274280
13251,SCREVEN,GA,2011,358570
13251,SCREVEN,GA,2012,344870
13251,SCREVEN,GA,2013,352460
13251,SCREVEN,GA,2014,374100
48415,SCURRY,TX,2006,404780
48415,SCURRY,TX,2007,443830
48415,SCURRY,TX,2008,508900
48415,SCURRY,TX,2009,555430
48415,SCURRY,TX,2010,566900
48415,SCURRY,TX,2011,643730
48415,SCURRY,TX,2012,672250
48415,SCURRY,TX,2013,675070
48415,SCURRY,TX,2014,610710
05129,SEARCY,AR,2006,194890
05129,SEARCY,AR,2007,211800
05129,SEARCY,AR,2008,209500
05129,SEARCY,AR,2009,255400
05129,SEARCY,AR,2010,304400
05129,SEARCY,AR,2011,327660
05129,SEARCY,AR,2012,370900
05129,SEARCY,AR,2013,381200
05129,SEARCY,AR,2014,358700
05131,SEBASTIAN,AR,2006,6358090
05131,SEBASTIAN,AR,2007,7537850
05131,SEBASTIAN,AR,2008,8343070
05131,SEBASTIAN,AR,2009,8959600
05131,SEBASTIAN,AR,2010,10200690
05131,SEBASTIAN,AR,2011,11196000
05131,SEBASTIAN,AR,2012,11264880
05131,SEBASTIAN,AR,2013,9569760
05131,SEBASTIAN,AR,2014,9555360
08115,SEDGWICK,CO,2006,60100
08115,SEDGWICK,CO,2007,64400
08115,SEDGWICK,CO,2008,75400
08115,SEDGWICK,CO,2009,78100
08115,SEDGWICK,CO,2010,89930
08115,SEDGWICK,CO,2011,127100
08115,SEDGWICK,CO,2012,144470
08115,SEDGWICK,CO,2013,118900
08115,SEDGWICK,CO,2014,98700
20173,SEDGWICK,KS,2006,18880490
20173,SEDGWICK,KS,2007,21575640
20173,SEDGWICK,KS,2008,22275840
20173,SEDGWICK,KS,2009,23599762
20173,SEDGWICK,KS,2010,24465680
20173,SEDGWICK,KS,2011,26199985
20173,SEDGWICK,KS,2012,27283720
20173,SEDGWICK,KS,2013,26984330
20173,SEDGWICK,KS,2014,27803100
12117,SEMINOLE,FL,2006,12112105
12117,SEMINOLE,FL,2007,14883356
12117,SEMINOLE,FL,2008,17435920
12117,SEMINOLE,FL,2009,19391982
12117,SEMINOLE,FL,2010,23465977
12117,SEMINOLE,FL,2011,24428965
12117,SEMINOLE,FL,2012,14767220
12117,SEMINOLE,FL,2013,13871544
12117,SEMINOLE,FL,2014,14590550
13253,SEMINOLE,GA,2006,330500
13253,SEMINOLE,GA,2007,401200
13253,SEMINOLE,GA,2008,458450
13253,SEMINOLE,GA,2009,478230
13253,SEMINOLE,GA,2010,505847.5
13253,SEMINOLE,GA,2011,563840
13253,SEMINOLE,GA,2012,571570
13253,SEMINOLE,GA,2013,617730
13253,SEMINOLE,GA,2014,586880
40133,SEMINOLE,OK,2006,1029480
40133,SEMINOLE,OK,2007,1169490
40133,SEMINOLE,OK,2008,1349700
40133,SEMINOLE,OK,2009,1430980
40133,SEMINOLE,OK,2010,1500360
40133,SEMINOLE,OK,2011,1714080
40133,SEMINOLE,OK,2012,1746950
40133,SEMINOLE,OK,2013,1526160
40133,SEMINOLE,OK,2014,1559230
36099,SENECA,NY,2006,880400
36099,SENECA,NY,2007,859600
36099,SENECA,NY,2008,904640
36099,SENECA,NY,2009,931200
36099,SENECA,NY,2010,1006350
36099,SENECA,NY,2011,1029380
36099,SENECA,NY,2012,1033560
36099,SENECA,NY,2013,952270
36099,SENECA,NY,2014,1013930
39147,SENECA,OH,2006,1693360
39147,SENECA,OH,2007,1816695
39147,SENECA,OH,2008,1976660
39147,SENECA,OH,2009,2124530
39147,SENECA,OH,2010,2255080
39147,SENECA,OH,2011,2587464
39147,SENECA,OH,2012,2547530
39147,SENECA,OH,2013,2720750
39147,SENECA,OH,2014,2697000
47153,SEQUATCHIE,TN,2006,920410
47153,SEQUATCHIE,TN,2007,1142380
47153,SEQUATCHIE,TN,2008,1273000
47153,SEQUATCHIE,TN,2009,1512300
47153,SEQUATCHIE,TN,2010,1677950
47153,SEQUATCHIE,TN,2011,1796580
47153,SEQUATCHIE,TN,2012,1928890
47153,SEQUATCHIE,TN,2013,1948260
47153,SEQUATCHIE,TN,2014,1990700
40135,SEQUOYAH,OK,2006,1352880
40135,SEQUOYAH,OK,2007,1738410
40135,SEQUOYAH,OK,2008,2139240
40135,SEQUOYAH,OK,2009,2208660
40135,SEQUOYAH,OK,2010,2571520
40135,SEQUOYAH,OK,2011,2982740
40135,SEQUOYAH,OK,2012,3334130
40135,SEQUOYAH,OK,2013,3468830
40135,SEQUOYAH,OK,2014,3658000
05133,SEVIER,AR,2006,532430
05133,SEVIER,AR,2007,593430
05133,SEVIER,AR,2008,638100
05133,SEVIER,AR,2009,731600
05133,SEVIER,AR,2010,866930
05133,SEVIER,AR,2011,885110
05133,SEVIER,AR,2012,1007640
05133,SEVIER,AR,2013,1085530
05133,SEVIER,AR,2014,1072200
47155,SEVIER,TN,2006,3885050
47155,SEVIER,TN,2007,3981080
47155,SEVIER,TN,2008,4491620
47155,SEVIER,TN,2009,5101850
47155,SEVIER,TN,2010,6263950
47155,SEVIER,TN,2011,6412130
47155,SEVIER,TN,2012,6410710
47155,SEVIER,TN,2013,6547280
47155,SEVIER,TN,2014,5915670
49041,SEVIER,UT,2006,651100
49041,SEVIER,UT,2007,690300
49041,SEVIER,UT,2008,723100
49041,SEVIER,UT,2009,796400
49041,SEVIER,UT,2010,920200
49041,SEVIER,UT,2011,1000500
49041,SEVIER,UT,2012,1088430
49041,SEVIER,UT,2013,1068060
49041,SEVIER,UT,2014,1094980
20175,SEWARD,KS,2006,738300
20175,SEWARD,KS,2007,805960
20175,SEWARD,KS,2008,833140
20175,SEWARD,KS,2009,815400
20175,SEWARD,KS,2010,828000
20175,SEWARD,KS,2011,965980
20175,SEWARD,KS,2012,940890
20175,SEWARD,KS,2013,919800
20175,SEWARD,KS,2014,886000
31159,SEWARD,NE,2006,297960
31159,SEWARD,NE,2007,329810
31159,SEWARD,NE,2008,323300
31159,SEWARD,NE,2009,320630
31159,SEWARD,NE,2010,343410
31159,SEWARD,NE,2011,359920
31159,SEWARD,NE,2012,371420
31159,SEWARD,NE,2013,372300
31159,SEWARD,NE,2014,360800
48417,SHACKELFORD,TX,2006,25000
48417,SHACKELFORD,TX,2007,22500
48417,SHACKELFORD,TX,2008,12800
48417,SHACKELFORD,TX,2009,3800
48417,SHACKELFORD,TX,2010,63400
48417,SHACKELFORD,TX,2011,127960
48417,SHACKELFORD,TX,2012,43400
48417,SHACKELFORD,TX,2013,28500
48417,SHACKELFORD,TX,2014,42500
29203,SHANNON,MO,2006,150200
29203,SHANNON,MO,2007,194200
29203,SHANNON,MO,2008,193300
29203,SHANNON,MO,2009,234550
29203,SHANNON,MO,2010,224320
29203,SHANNON,MO,2011,288200
29203,SHANNON,MO,2012,261630
29203,SHANNON,MO,2013,248200
29203,SHANNON,MO,2014,219300
28125,SHARKEY,MS,2006,70830
28125,SHARKEY,MS,2007,83960
28125,SHARKEY,MS,2008,88100
28125,SHARKEY,MS,2009,99800
28125,SHARKEY,MS,2010,161400
28125,SHARKEY,MS,2011,182200
28125,SHARKEY,MS,2012,211770
28125,SHARKEY,MS,2013,239140
28125,SHARKEY,MS,2014,233660
05135,SHARP,AR,2006,803300
05135,SHARP,AR,2007,802600
05135,SHARP,AR,2008,721290
05135,SHARP,AR,2009,802900
05135,SHARP,AR,2010,936600
05135,SHARP,AR,2011,898850
05135,SHARP,AR,2012,996380
05135,SHARP,AR,2013,1010200
05135,SHARP,AR,2014,1147960
06089,SHASTA,CA,2006,13488910
06089,SHASTA,CA,2007,14665900
06089,SHASTA,CA,2008,16087800
06089,SHASTA,CA,2009,16810900
06089,SHASTA,CA,2010,17633480
06089,SHASTA,CA,2011,18933514
06089,SHASTA,CA,2012,19608750
06089,SHASTA,CA,2013,18709380
06089,SHASTA,CA,2014,17334936
55115,SHAWANO,WI,2006,792120
55115,SHAWANO,WI,2007,915760
55115,SHAWANO,WI,2008,1007320
55115,SHAWANO,WI,2009,1088760
55115,SHAWANO,WI,2010,1241240
55115,SHAWANO,WI,2011,1264910
55115,SHAWANO,WI,2012,1227120
55115,SHAWANO,WI,2013,1164800
55115,SHAWANO,WI,2014,1132300
20177,SHAWNEE,KS,2006,4156610
20177,SHAWNEE,KS,2007,4758420
20177,SHAWNEE,KS,2008,5463350
20177,SHAWNEE,KS,2009,6055310
20177,SHAWNEE,KS,2010,6583800
20177,SHAWNEE,KS,2011,7220500
20177,SHAWNEE,KS,2012,7254780
20177,SHAWNEE,KS,2013,7016560
20177,SHAWNEE,KS,2014,7105560
55117,SHEBOYGAN,WI,2006,2896360
55117,SHEBOYGAN,WI,2007,3140040
55117,SHEBOYGAN,WI,2008,3392036
55117,SHEBOYGAN,WI,2009,3490314
55117,SHEBOYGAN,WI,2010,3348360
55117,SHEBOYGAN,WI,2011,3384890
55117,SHEBOYGAN,WI,2012,3483480
55117,SHEBOYGAN,WI,2013,3343780
55117,SHEBOYGAN,WI,2014,3408440
01117,SHELBY,AL,2006,6182424
01117,SHELBY,AL,2007,6832114
01117,SHELBY,AL,2008,7391294
01117,SHELBY,AL,2009,7949080
01117,SHELBY,AL,2010,8365200
01117,SHELBY,AL,2011,9593530
01117,SHELBY,AL,2012,10198990
01117,SHELBY,AL,2013,10172490
01117,SHELBY,AL,2014,9881760
19165,SHELBY,IA,2006,162600
19165,SHELBY,IA,2007,207100
19165,SHELBY,IA,2008,210300
19165,SHELBY,IA,2009,218200
19165,SHELBY,IA,2010,259540
19165,SHELBY,IA,2011,264260
19165,SHELBY,IA,2012,266180
19165,SHELBY,IA,2013,256530
19165,SHELBY,IA,2014,247420
17173,SHELBY,IL,2006,159100
17173,SHELBY,IL,2007,224700
17173,SHELBY,IL,2008,242630
17173,SHELBY,IL,2009,281210
17173,SHELBY,IL,2010,293430
17173,SHELBY,IL,2011,343720
17173,SHELBY,IL,2012,388750
17173,SHELBY,IL,2013,402400
17173,SHELBY,IL,2014,394060
18145,SHELBY,IN,2006,1098800
18145,SHELBY,IN,2007,1431900
18145,SHELBY,IN,2008,1633700
18145,SHELBY,IN,2009,1758400
18145,SHELBY,IN,2010,2016700
18145,SHELBY,IN,2011,2403100
18145,SHELBY,IN,2012,2341420
18145,SHELBY,IN,2013,2338500
18145,SHELBY,IN,2014,1996590
21211,SHELBY,KY,2006,1110040
21211,SHELBY,KY,2007,1474370
21211,SHELBY,KY,2008,1745880
21211,SHELBY,KY,2009,1880010
21211,SHELBY,KY,2010,1993870
21211,SHELBY,KY,2011,2131040
21211,SHELBY,KY,2012,2177220
21211,SHELBY,KY,2013,1916770
21211,SHELBY,KY,2014,1849990
29205,SHELBY,MO,2006,101800
29205,SHELBY,MO,2007,115420
29205,SHELBY,MO,2008,124690
29205,SHELBY,MO,2009,141800
29205,SHELBY,MO,2010,162600
29205,SHELBY,MO,2011,169230
29205,SHELBY,MO,2012,172810
29205,SHELBY,MO,2013,193300
29205,SHELBY,MO,2014,204400
39149,SHELBY,OH,2006,1038230
39149,SHELBY,OH,2007,1342900
39149,SHELBY,OH,2008,1420300
39149,SHELBY,OH,2009,1500700
39149,SHELBY,OH,2010,1718900
39149,SHELBY,OH,2011,1808230
39149,SHELBY,OH,2012,1772880
39149,SHELBY,OH,2013,1658640
39149,SHELBY,OH,2014,1657480
47157,SHELBY,TN,2006,17565695
47157,SHELBY,TN,2007,18967904
47157,SHELBY,TN,2008,21404510.5
47157,SHELBY,TN,2009,23512108
47157,SHELBY,TN,2010,24027303
47157,SHELBY,TN,2011,25673833
47157,SHELBY,TN,2012,26270465
47157,SHELBY,TN,2013,25183587
47157,SHELBY,TN,2014,25346812
48419,SHELBY,TX,2006,1050190
48419,SHELBY,TX,2007,1002050
48419,SHELBY,TX,2008,1074370
48419,SHELBY,TX,2009,1152320
48419,SHELBY,TX,2010,1155637
48419,SHELBY,TX,2011,1306900
48419,SHELBY,TX,2012,1373210
48419,SHELBY,TX,2013,1355430
48419,SHELBY,TX,2014,1137220
51171,SHENANDOAH,VA,2006,896100
51171,SHENANDOAH,VA,2007,1012700
51171,SHENANDOAH,VA,2008,1136780
51171,SHENANDOAH,VA,2009,1169720
51171,SHENANDOAH,VA,2010,1264760
51171,SHENANDOAH,VA,2011,1452660
51171,SHENANDOAH,VA,2012,1490880
51171,SHENANDOAH,VA,2013,1494030
51171,SHENANDOAH,VA,2014,1356120
27141,SHERBURNE,MN,2006,883805
27141,SHERBURNE,MN,2007,1130126
27141,SHERBURNE,MN,2008,1320165
27141,SHERBURNE,MN,2009,1509000
27141,SHERBURNE,MN,2010,1713760
27141,SHERBURNE,MN,2011,1705340
27141,SHERBURNE,MN,2012,1781360
27141,SHERBURNE,MN,2013,1656900
27141,SHERBURNE,MN,2014,1646900
20179,SHERIDAN,KS,2006,45970
20179,SHERIDAN,KS,2007,56230
20179,SHERIDAN,KS,2008,67500
20179,SHERIDAN,KS,2009,62400
20179,SHERIDAN,KS,2010,69800
20179,SHERIDAN,KS,2011,71700
20179,SHERIDAN,KS,2012,68300
20179,SHERIDAN,KS,2013,92940
20179,SHERIDAN,KS,2014,63700
30091,SHERIDAN,MT,2006,47560
30091,SHERIDAN,MT,2007,74400
30091,SHERIDAN,MT,2008,98900
30091,SHERIDAN,MT,2009,75800
30091,SHERIDAN,MT,2010,75200
30091,SHERIDAN,MT,2011,95600
30091,SHERIDAN,MT,2012,101400
30091,SHERIDAN,MT,2013,101500
30091,SHERIDAN,MT,2014,90100
31161,SHERIDAN,NE,2006,48200
31161,SHERIDAN,NE,2007,68610
31161,SHERIDAN,NE,2008,75500
31161,SHERIDAN,NE,2009,66300
31161,SHERIDAN,NE,2010,68900
31161,SHERIDAN,NE,2011,76820
31161,SHERIDAN,NE,2012,81480
31161,SHERIDAN,NE,2013,86550
31161,SHERIDAN,NE,2014,72480
56033,SHERIDAN,WY,2006,633880
56033,SHERIDAN,WY,2007,615440
56033,SHERIDAN,WY,2008,606790
56033,SHERIDAN,WY,2009,546130
56033,SHERIDAN,WY,2010,554330
56033,SHERIDAN,WY,2011,573000
56033,SHERIDAN,WY,2012,635330
56033,SHERIDAN,WY,2013,643400
56033,SHERIDAN,WY,2014,610110
20181,SHERMAN,KS,2006,421900
20181,SHERMAN,KS,2007,452100
20181,SHERMAN,KS,2008,430900
20181,SHERMAN,KS,2009,339400
20181,SHERMAN,KS,2010,364100
20181,SHERMAN,KS,2011,382540
20181,SHERMAN,KS,2012,364830
20181,SHERMAN,KS,2013,290900
20181,SHERMAN,KS,2014,293500
31163,SHERMAN,NE,2006,20300
31163,SHERMAN,NE,2007,19200
31163,SHERMAN,NE,2008,26800
31163,SHERMAN,NE,2009,14800
31163,SHERMAN,NE,2010,18700
31163,SHERMAN,NE,2011,25940
31163,SHERMAN,NE,2012,34200
31163,SHERMAN,NE,2013,28500
31163,SHERMAN,NE,2014,33200
48421,SHERMAN,TX,2006,31700
48421,SHERMAN,TX,2007,45900
48421,SHERMAN,TX,2008,64200
48421,SHERMAN,TX,2009,4500
26155,SHIAWASSEE,MI,2006,2951760
26155,SHIAWASSEE,MI,2007,3211500
26155,SHIAWASSEE,MI,2008,3541950
26155,SHIAWASSEE,MI,2009,3487800
26155,SHIAWASSEE,MI,2010,3032530
26155,SHIAWASSEE,MI,2011,2966075
26155,SHIAWASSEE,MI,2012,2935880
26155,SHIAWASSEE,MI,2013,2758500
26155,SHIAWASSEE,MI,2014,2714060
16079,SHOSHONE,ID,2006,835900
16079,SHOSHONE,ID,2007,854930
16079,SHOSHONE,ID,2008,981500
16079,SHOSHONE,ID,2009,980000
16079,SHOSHONE,ID,2010,1015000
16079,SHOSHONE,ID,2011,1047580
16079,SHOSHONE,ID,2012,1121100
16079,SHOSHONE,ID,2013,1192120
16079,SHOSHONE,ID,2014,1046640
27143,SIBLEY,MN,2006,172800
27143,SIBLEY,MN,2007,146330
27143,SIBLEY,MN,2008,189900
27143,SIBLEY,MN,2009,186900
27143,SIBLEY,MN,2010,161100
27143,SIBLEY,MN,2011,162520
27143,SIBLEY,MN,2012,185900
27143,SIBLEY,MN,2013,203900
27143,SIBLEY,MN,2014,202700
06091,SIERRA,CA,2006,84015
06091,SIERRA,CA,2007,92520
06091,SIERRA,CA,2008,87550
06091,SIERRA,CA,2009,109560
06091,SIERRA,CA,2010,134590
06091,SIERRA,CA,2011,99385
06091,SIERRA,CA,2012,95440
06091,SIERRA,CA,2013,92590
06091,SIERRA,CA,2014,74250
35051,SIERRA,NM,2006,471500
35051,SIERRA,NM,2007,618660
35051,SIERRA,NM,2008,763620
35051,SIERRA,NM,2009,938830
35051,SIERRA,NM,2010,1111000
35051,SIERRA,NM,2011,1193660
35051,SIERRA,NM,2012,1119850
35051,SIERRA,NM,2013,816500
35051,SIERRA,NM,2014,716800
30093,SILVER BOW,MT,2006,1228900
30093,SILVER BOW,MT,2007,1339260
30093,SILVER BOW,MT,2008,1446830
30093,SILVER BOW,MT,2009,1725470
30093,SILVER BOW,MT,2010,1799000
30093,SILVER BOW,MT,2011,1915420
30093,SILVER BOW,MT,2012,1937270
30093,SILVER BOW,MT,2013,1909490
30093,SILVER BOW,MT,2014,1885320
21213,SIMPSON,KY,2006,900630
21213,SIMPSON,KY,2007,1040100
21213,SIMPSON,KY,2008,1237200
21213,SIMPSON,KY,2009,1459730
21213,SIMPSON,KY,2010,1277520
21213,SIMPSON,KY,2011,1432410
21213,SIMPSON,KY,2012,1319290
21213,SIMPSON,KY,2013,1065940
21213,SIMPSON,KY,2014,1095120
28127,SIMPSON,MS,2006,1112330
28127,SIMPSON,MS,2007,1285120
28127,SIMPSON,MS,2008,1521900
28127,SIMPSON,MS,2009,1561990
28127,SIMPSON,MS,2010,1724570
28127,SIMPSON,MS,2011,2139580
28127,SIMPSON,MS,2012,2238430
28127,SIMPSON,MS,2013,2018720
28127,SIMPSON,MS,2014,1365050
19167,SIOUX,IA,2006,246540
19167,SIOUX,IA,2007,273430
19167,SIOUX,IA,2008,300800
19167,SIOUX,IA,2009,323160
19167,SIOUX,IA,2010,360600
19167,SIOUX,IA,2011,446620
19167,SIOUX,IA,2012,457550
19167,SIOUX,IA,2013,474040
19167,SIOUX,IA,2014,473400
06093,SISKIYOU,CA,2006,2121680
06093,SISKIYOU,CA,2007,2396950
06093,SISKIYOU,CA,2008,2669050
06093,SISKIYOU,CA,2009,2994755
06093,SISKIYOU,CA,2010,3161755
06093,SISKIYOU,CA,2011,3415025
06093,SISKIYOU,CA,2012,3605430
06093,SISKIYOU,CA,2013,3687700
06093,SISKIYOU,CA,2014,3514650
02220,SITKA,AK,2006,198900
02220,SITKA,AK,2007,193600
02220,SITKA,AK,2008,240000
02220,SITKA,AK,2009,265900
02220,SITKA,AK,2010,265200
02220,SITKA,AK,2011,257200
02220,SITKA,AK,2012,285350
02220,SITKA,AK,2013,333610
02220,SITKA,AK,2014,348780
53057,SKAGIT,WA,2006,4650360
53057,SKAGIT,WA,2007,6140480
53057,SKAGIT,WA,2008,5588410
53057,SKAGIT,WA,2009,5799720
53057,SKAGIT,WA,2010,5619860
53057,SKAGIT,WA,2011,5481860
53057,SKAGIT,WA,2012,5370120
53057,SKAGIT,WA,2013,5323760
53057,SKAGIT,WA,2014,5431720
02230,SKAGWAY,AK,2006,720
53059,SKAMANIA,WA,2006,266700
53059,SKAMANIA,WA,2007,299600
53059,SKAMANIA,WA,2008,350600
53059,SKAMANIA,WA,2009,350900
53059,SKAMANIA,WA,2010,355840
53059,SKAMANIA,WA,2011,360300
53059,SKAMANIA,WA,2012,358400
53059,SKAMANIA,WA,2013,353500
53059,SKAMANIA,WA,2014,357900
20183,SMITH,KS,2006,109260
20183,SMITH,KS,2007,136800
20183,SMITH,KS,2008,134600
20183,SMITH,KS,2009,142560
